ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,calculated_property_age,investment_score,good_investment,future_price_5yrs
6380,Haryana,Faridabad,Locality_452,Independent House,3,3142,173.39,0.06,2002,Unfurnished,4,24,23,7,2,,No,Yes,"Gym, Pool, Garden, Clubhouse",East,Builder,Ready_to_Move,23,,0,
67963,Jharkhand,Ranchi,Locality_308,Apartment,2,2438,470.76,0.19,1995,Unfurnished,25,23,30,5,2,,No,No,"Pool, Playground, Gym, Clubhouse",North,Broker,Under_Construction,30,,0,
118083,Uttarakhand,Dehradun,Locality_295,Independent House,2,1545,261.41,0.17,2006,Semi-furnished,30,16,19,10,4,,No,No,"Playground, Gym, Garden, Clubhouse, Pool",South,Owner,Ready_to_Move,19,,0,
73210,Rajasthan,Jaipur,Locality_388,Independent House,3,1080,408.05,0.38,1996,Furnished,19,29,29,8,10,,No,No,"Pool, Playground, Clubhouse, Gym, Garden",East,Owner,Under_Construction,29,,0,
127271,Assam,Guwahati,Locality_433,Apartment,5,2760,412.81,0.15,2016,Unfurnished,9,15,9,9,10,,No,Yes,Garden,West,Broker,Ready_to_Move,9,,0,
44844,West Bengal,Kolkata,Locality_496,Independent House,3,2527,194.74,0.08,2019,Semi-furnished,1,14,6,4,4,,Yes,No,Garden,South,Builder,Under_Construction,6,,0,
204952,Punjab,Ludhiana,Locality_48,Villa,4,3489,84.94,0.02,2001,Furnished,16,19,24,4,10,,Yes,No,"Pool, Clubhouse, Garden",South,Owner,Under_Construction,24,,0,
131259,Gujarat,Surat,Locality_227,Villa,2,1611,143.65,0.09,2021,Semi-furnished,23,12,4,6,10,,Yes,No,"Playground, Gym, Clubhouse, Pool",West,Broker,Ready_to_Move,4,,0,
152070,Karnataka,Mysore,Locality_379,Independent House,1,673,325.17,0.48,1993,Semi-furnished,15,26,32,9,5,,Yes,No,"Garden, Playground, Clubhouse",South,Owner,Under_Construction,32,,0,
10132,Uttar Pradesh,Lucknow,Locality_461,Villa,1,868,477.4,0.55,2014,Semi-furnished,15,9,11,3,2,,Yes,Yes,"Gym, Pool, Garden, Clubhouse",West,Owner,Ready_to_Move,11,,0,
51696,Madhya Pradesh,Bhopal,Locality_464,Apartment,5,4177,460.4,0.11,1991,Unfurnished,9,5,34,2,4,,Yes,No,Gym,North,Builder,Ready_to_Move,34,,0,
207137,Bihar,Gaya,Locality_470,Villa,3,3536,16.27,0.0,1998,Semi-furnished,18,4,27,9,4,,Yes,Yes,Garden,West,Builder,Ready_to_Move,27,,0,
84211,Punjab,Amritsar,Locality_3,Villa,3,769,125.38,0.16,1991,Semi-furnished,22,8,34,3,10,,No,Yes,"Garden, Pool",South,Owner,Under_Construction,34,,0,
72040,Assam,Silchar,Locality_43,Villa,5,690,87.88,0.13,2004,Unfurnished,24,11,21,2,3,,Yes,Yes,Gym,East,Owner,Under_Construction,21,,0,
55856,Jharkhand,Jamshedpur,Locality_180,Independent House,3,2347,315.29,0.13,2002,Unfurnished,6,10,23,3,9,,No,No,"Gym, Playground",South,Owner,Ready_to_Move,23,,0,
22396,Rajasthan,Jaipur,Locality_469,Independent House,1,748,360.22,0.48,2000,Furnished,15,16,25,10,7,,Yes,Yes,"Pool, Clubhouse, Gym, Garden",South,Builder,Under_Construction,25,,0,
150348,Odisha,Bhubaneswar,Locality_360,Apartment,2,1399,447.65,0.32,1990,Furnished,17,23,35,2,4,,Yes,Yes,Garden,East,Owner,Ready_to_Move,35,,0,
69812,Maharashtra,Pune,Locality_407,Villa,3,2273,196.22,0.09,1998,Unfurnished,20,19,27,9,8,,No,No,"Gym, Playground",South,Owner,Ready_to_Move,27,,0,
174941,Chhattisgarh,Raipur,Locality_332,Apartment,2,4982,74.07,0.01,1998,Semi-furnished,0,28,27,9,9,,Yes,No,"Clubhouse, Gym",North,Owner,Under_Construction,27,,0,
3124,Jharkhand,Ranchi,Locality_14,Villa,4,2841,459.6,0.16,2013,Semi-furnished,14,3,12,4,3,,No,Yes,"Playground, Gym, Garden, Pool, Clubhouse",South,Owner,Ready_to_Move,12,,0,
145957,Maharashtra,Nagpur,Locality_442,Apartment,2,4171,39.14,0.01,1999,Semi-furnished,7,25,26,10,10,,No,No,"Clubhouse, Pool, Gym",North,Builder,Ready_to_Move,26,,0,
238892,Maharashtra,Pune,Locality_367,Independent House,4,2997,33.89,0.01,1992,Furnished,30,3,33,5,4,,Yes,Yes,"Gym, Playground, Garden, Clubhouse, Pool",East,Owner,Ready_to_Move,33,,0,
25607,Chhattisgarh,Raipur,Locality_156,Apartment,5,4290,274.83,0.06,2009,Furnished,28,23,16,4,6,,Yes,Yes,"Clubhouse, Garden, Playground",West,Builder,Ready_to_Move,16,,0,
20738,Karnataka,Mangalore,Locality_352,Apartment,3,908,15.7,0.02,1993,Furnished,10,28,32,10,8,,Yes,No,"Pool, Garden, Gym, Clubhouse, Playground",South,Broker,Under_Construction,32,,0,
210296,Gujarat,Surat,Locality_235,Villa,1,2626,39.97,0.02,2009,Semi-furnished,15,27,16,6,5,,No,Yes,"Garden, Clubhouse",East,Owner,Under_Construction,16,,0,
213837,Chhattisgarh,Raipur,Locality_411,Apartment,4,3159,68.46,0.02,1990,Semi-furnished,2,13,35,7,3,,Yes,No,Clubhouse,South,Builder,Under_Construction,35,,0,
65566,Rajasthan,Jodhpur,Locality_23,Apartment,4,3327,395.74,0.12,2018,Semi-furnished,21,5,7,6,3,,Yes,No,Playground,East,Broker,Ready_to_Move,7,,0,
209584,Uttarakhand,Dehradun,Locality_141,Independent House,1,2091,140.47,0.07,2015,Semi-furnished,0,28,10,10,3,,Yes,No,"Playground, Pool, Clubhouse, Garden",East,Owner,Ready_to_Move,10,,0,
18580,Madhya Pradesh,Indore,Locality_443,Villa,3,2181,97.94,0.04,1990,Unfurnished,15,27,35,1,10,,Yes,No,"Garden, Pool, Playground, Clubhouse, Gym",West,Owner,Under_Construction,35,,0,
91186,Madhya Pradesh,Bhopal,Locality_177,Villa,2,2826,209.25,0.07,2015,Semi-furnished,16,19,10,3,9,,Yes,No,"Clubhouse, Playground, Gym, Garden",South,Broker,Under_Construction,10,,0,
222961,Jharkhand,Jamshedpur,Locality_364,Independent House,1,4901,91.51,0.02,1995,Furnished,8,30,30,7,4,,No,No,"Gym, Playground",East,Broker,Under_Construction,30,,0,
19357,West Bengal,Durgapur,Locality_79,Apartment,2,3404,177.84,0.05,2005,Semi-furnished,29,4,20,2,4,,Yes,No,Clubhouse,North,Broker,Ready_to_Move,20,,0,
201938,Madhya Pradesh,Bhopal,Locality_5,Apartment,3,4249,442.18,0.1,2011,Unfurnished,9,25,14,8,8,,Yes,Yes,"Garden, Clubhouse, Gym, Playground",West,Builder,Ready_to_Move,14,,0,
231250,Tamil Nadu,Chennai,Locality_499,Apartment,1,4509,188.59,0.04,1991,Furnished,16,17,34,7,1,,Yes,No,"Playground, Pool, Garden, Clubhouse, Gym",South,Broker,Ready_to_Move,34,,0,
60644,Haryana,Gurgaon,Locality_302,Villa,3,1776,295.06,0.17,1994,Furnished,11,22,31,5,8,,Yes,No,"Clubhouse, Gym, Garden, Playground, Pool",East,Owner,Ready_to_Move,31,,0,
42171,Rajasthan,Jodhpur,Locality_478,Villa,5,2303,439.53,0.19,2002,Furnished,2,16,23,3,6,,Yes,Yes,"Pool, Clubhouse",West,Builder,Under_Construction,23,,0,
222038,Jharkhand,Ranchi,Locality_234,Apartment,3,1529,59.69,0.04,2023,Unfurnished,18,27,2,4,2,,Yes,No,"Playground, Pool, Gym",East,Owner,Ready_to_Move,2,,0,
160611,Tamil Nadu,Coimbatore,Locality_52,Villa,1,3616,268.55,0.07,2011,Unfurnished,27,8,14,10,6,,Yes,Yes,"Gym, Garden, Playground",South,Broker,Ready_to_Move,14,,0,
154692,Andhra Pradesh,Vishakhapatnam,Locality_253,Apartment,3,1434,452.41,0.32,1998,Semi-furnished,17,21,27,6,10,,No,No,"Gym, Clubhouse",South,Broker,Ready_to_Move,27,,0,
169481,Maharashtra,Pune,Locality_431,Independent House,5,3895,414.88,0.11,1997,Furnished,13,23,28,8,7,,No,Yes,"Playground, Pool",South,Builder,Under_Construction,28,,0,
155736,Andhra Pradesh,Vijayawada,Locality_68,Villa,5,4522,58.03,0.01,1999,Unfurnished,0,8,26,1,9,,Yes,Yes,"Gym, Playground",South,Owner,Ready_to_Move,26,,0,
97083,Madhya Pradesh,Indore,Locality_306,Independent House,1,782,356.26,0.46,2005,Semi-furnished,5,12,20,5,9,,Yes,Yes,"Clubhouse, Pool, Garden",South,Builder,Under_Construction,20,,0,
238448,Karnataka,Mangalore,Locality_115,Villa,2,3014,48.68,0.02,2019,Furnished,17,19,6,6,2,,No,No,"Pool, Playground, Garden, Clubhouse",East,Owner,Ready_to_Move,6,,0,
223298,Chhattisgarh,Raipur,Locality_424,Independent House,3,2941,370.45,0.13,2000,Furnished,5,17,25,6,3,,Yes,Yes,"Clubhouse, Playground",North,Broker,Under_Construction,25,,0,
236591,Uttar Pradesh,Noida,Locality_247,Apartment,2,3165,491.85,0.16,1992,Unfurnished,0,27,33,5,2,,No,Yes,"Clubhouse, Garden, Pool, Gym, Playground",West,Broker,Ready_to_Move,33,,0,
240157,Chhattisgarh,Bilaspur,Locality_82,Villa,5,1785,200.69,0.11,2014,Semi-furnished,3,17,11,4,6,,No,No,Pool,East,Builder,Ready_to_Move,11,,0,
67087,West Bengal,Kolkata,Locality_199,Villa,4,2628,233.31,0.09,2008,Semi-furnished,9,23,17,10,10,,No,Yes,"Clubhouse, Gym, Garden, Playground, Pool",East,Owner,Ready_to_Move,17,,0,
83760,Madhya Pradesh,Indore,Locality_447,Apartment,5,2450,310.76,0.13,2018,Unfurnished,5,19,7,8,6,,No,Yes,"Garden, Pool, Clubhouse",West,Builder,Under_Construction,7,,0,
174516,Jharkhand,Jamshedpur,Locality_280,Independent House,1,4923,421.39,0.09,2017,Semi-furnished,18,15,8,6,7,,No,No,"Playground, Pool, Garden, Clubhouse",East,Broker,Under_Construction,8,,0,
156157,Madhya Pradesh,Bhopal,Locality_342,Apartment,1,3156,361.04,0.11,2021,Furnished,20,1,4,1,6,,Yes,No,"Garden, Clubhouse",North,Builder,Ready_to_Move,4,,0,
21098,Chhattisgarh,Raipur,Locality_360,Villa,2,1373,20.23,0.01,1996,Unfurnished,19,28,29,4,9,,Yes,Yes,"Gym, Playground, Garden",North,Owner,Under_Construction,29,,0,
137347,Gujarat,Surat,Locality_239,Villa,4,3674,317.0,0.09,2016,Furnished,14,4,9,4,2,,No,Yes,"Gym, Pool",South,Broker,Ready_to_Move,9,,0,
217267,Punjab,Amritsar,Locality_140,Apartment,3,4463,59.73,0.01,2015,Semi-furnished,8,24,10,1,2,,No,No,"Playground, Clubhouse, Pool, Gym",North,Owner,Under_Construction,10,,0,
227382,Kerala,Trivandrum,Locality_252,Villa,1,4935,207.06,0.04,2015,Unfurnished,1,22,10,6,8,,No,No,Clubhouse,West,Owner,Under_Construction,10,,0,
218236,Karnataka,Mangalore,Locality_72,Independent House,1,2541,159.4,0.06,2004,Furnished,24,26,21,3,9,,No,Yes,"Clubhouse, Gym, Playground",West,Owner,Ready_to_Move,21,,0,
189691,Uttar Pradesh,Noida,Locality_51,Independent House,4,4030,437.96,0.11,2021,Unfurnished,13,2,4,9,5,,No,Yes,"Gym, Clubhouse",North,Broker,Ready_to_Move,4,,0,
151135,Karnataka,Bangalore,Locality_201,Independent House,1,3318,85.83,0.03,2002,Semi-furnished,8,16,23,5,6,,No,Yes,"Pool, Gym, Playground, Garden",South,Owner,Ready_to_Move,23,,0,
112807,Delhi,Dwarka,Locality_82,Independent House,3,1708,282.42,0.17,1993,Unfurnished,13,11,32,7,2,,No,No,"Garden, Gym, Pool, Clubhouse, Playground",West,Broker,Ready_to_Move,32,,0,
134709,Andhra Pradesh,Vishakhapatnam,Locality_477,Apartment,4,1118,315.03,0.28,2023,Furnished,21,5,2,9,3,,Yes,No,"Gym, Clubhouse, Playground",West,Owner,Under_Construction,2,,0,
26897,Assam,Guwahati,Locality_61,Apartment,2,3481,207.56,0.06,2003,Furnished,19,25,22,6,6,,No,Yes,"Playground, Garden, Gym",West,Broker,Under_Construction,22,,0,
235072,Rajasthan,Jodhpur,Locality_126,Apartment,1,3203,133.43,0.04,2021,Unfurnished,8,24,4,5,1,,Yes,Yes,"Clubhouse, Garden, Playground, Gym",South,Builder,Under_Construction,4,,0,
154968,Rajasthan,Jaipur,Locality_213,Apartment,5,4885,490.49,0.1,2013,Unfurnished,4,1,12,3,1,,Yes,No,"Garden, Pool, Gym, Playground",North,Owner,Ready_to_Move,12,,0,
238311,Punjab,Ludhiana,Locality_83,Apartment,1,1926,209.43,0.11,2014,Semi-furnished,14,20,11,10,5,,Yes,Yes,"Gym, Pool, Garden, Playground, Clubhouse",South,Owner,Under_Construction,11,,0,
151640,Kerala,Trivandrum,Locality_403,Independent House,4,4927,451.4,0.09,2014,Unfurnished,28,20,11,7,1,,No,Yes,"Pool, Playground, Gym",North,Builder,Ready_to_Move,11,,0,
62780,Gujarat,Surat,Locality_26,Independent House,1,3689,58.22,0.02,2012,Semi-furnished,28,21,13,1,3,,No,No,"Pool, Garden, Playground, Gym, Clubhouse",North,Builder,Under_Construction,13,,0,
132555,Assam,Guwahati,Locality_144,Villa,3,1914,114.58,0.06,2007,Semi-furnished,24,8,18,1,8,,No,No,"Pool, Garden, Gym, Clubhouse",South,Builder,Under_Construction,18,,0,
100827,Madhya Pradesh,Indore,Locality_289,Independent House,4,985,127.13,0.13,1998,Semi-furnished,25,19,27,4,10,,No,Yes,"Gym, Pool, Playground, Garden, Clubhouse",North,Broker,Ready_to_Move,27,,0,
224108,Telangana,Warangal,Locality_445,Villa,3,2430,463.61,0.19,1996,Unfurnished,4,15,29,5,4,,No,Yes,Gym,West,Builder,Ready_to_Move,29,,0,
20082,Madhya Pradesh,Bhopal,Locality_240,Apartment,1,4816,296.67,0.06,2016,Furnished,25,11,9,7,5,,No,No,"Clubhouse, Pool",North,Broker,Ready_to_Move,9,,0,
180752,Delhi,Dwarka,Locality_116,Independent House,3,4055,395.39,0.1,1995,Unfurnished,6,26,30,3,9,,No,Yes,Gym,West,Builder,Ready_to_Move,30,,0,
185361,Jharkhand,Jamshedpur,Locality_186,Villa,3,2122,285.38,0.13,2006,Semi-furnished,8,2,19,10,2,,Yes,No,"Playground, Garden",West,Builder,Ready_to_Move,19,,0,
110294,Punjab,Ludhiana,Locality_382,Independent House,2,952,270.81,0.28,2016,Unfurnished,21,18,9,4,3,,Yes,Yes,"Clubhouse, Pool",East,Broker,Under_Construction,9,,0,
129478,Odisha,Cuttack,Locality_429,Villa,2,4613,259.9,0.06,2000,Unfurnished,18,7,25,9,9,,No,No,"Garden, Playground",North,Owner,Ready_to_Move,25,,0,
225027,Chhattisgarh,Raipur,Locality_478,Independent House,3,1080,140.2,0.13,2019,Unfurnished,18,22,6,9,2,,No,No,"Gym, Garden, Playground, Pool",South,Builder,Under_Construction,6,,0,
29003,Uttar Pradesh,Noida,Locality_255,Villa,5,2361,458.77,0.19,2011,Furnished,5,5,14,6,5,,No,No,"Clubhouse, Gym, Garden, Pool",East,Broker,Under_Construction,14,,0,
66655,Jharkhand,Ranchi,Locality_119,Villa,1,4106,463.54,0.11,2008,Unfurnished,29,15,17,3,5,,Yes,No,"Playground, Gym",West,Owner,Ready_to_Move,17,,0,
131171,Assam,Silchar,Locality_374,Independent House,1,1642,429.38,0.26,2012,Furnished,22,27,13,3,6,,Yes,No,"Gym, Playground, Garden, Clubhouse",North,Builder,Ready_to_Move,13,,0,
219014,Punjab,Ludhiana,Locality_29,Independent House,3,2553,83.38,0.03,1990,Unfurnished,17,8,35,9,9,,No,No,"Gym, Garden, Pool",West,Owner,Under_Construction,35,,0,
24672,Rajasthan,Jaipur,Locality_186,Apartment,4,2298,403.03,0.18,2017,Unfurnished,24,18,8,5,9,,Yes,No,Gym,East,Builder,Under_Construction,8,,0,
114000,Madhya Pradesh,Indore,Locality_349,Apartment,4,4398,150.63,0.03,2004,Furnished,16,3,21,2,8,,Yes,Yes,"Pool, Gym, Playground, Clubhouse, Garden",South,Owner,Ready_to_Move,21,,0,
202320,Chhattisgarh,Raipur,Locality_401,Apartment,3,3041,320.09,0.11,2000,Unfurnished,19,12,25,1,6,,Yes,Yes,"Garden, Pool, Playground, Gym, Clubhouse",South,Builder,Under_Construction,25,,0,
9817,Delhi,Dwarka,Locality_65,Apartment,5,2316,105.39,0.05,2003,Furnished,4,25,22,7,3,,Yes,Yes,"Clubhouse, Gym, Pool",South,Owner,Ready_to_Move,22,,0,
193353,Rajasthan,Jaipur,Locality_186,Independent House,5,3014,481.75,0.16,2001,Furnished,22,10,24,7,3,,Yes,Yes,"Pool, Garden, Gym",West,Broker,Ready_to_Move,24,,0,
51611,Karnataka,Mangalore,Locality_288,Independent House,3,1059,73.9,0.07,2017,Unfurnished,21,28,8,7,6,,Yes,Yes,"Pool, Garden, Playground, Clubhouse",West,Broker,Ready_to_Move,8,,0,
208780,Andhra Pradesh,Vishakhapatnam,Locality_487,Apartment,2,3711,304.3,0.08,2012,Unfurnished,6,6,13,6,10,,Yes,Yes,"Garden, Playground, Clubhouse",South,Broker,Ready_to_Move,13,,0,
28858,Uttarakhand,Dehradun,Locality_290,Apartment,4,1793,96.21,0.05,2012,Unfurnished,23,12,13,8,10,,No,No,"Clubhouse, Gym, Playground",West,Owner,Under_Construction,13,,0,
157614,Assam,Guwahati,Locality_29,Independent House,2,1961,499.13,0.25,1996,Unfurnished,14,11,29,2,3,,Yes,No,"Playground, Garden",East,Owner,Under_Construction,29,,0,
226127,Rajasthan,Jaipur,Locality_293,Villa,2,2063,12.68,0.01,1994,Unfurnished,20,11,31,1,3,,No,Yes,"Pool, Playground, Garden",East,Owner,Under_Construction,31,,0,
244214,Maharashtra,Nagpur,Locality_295,Independent House,1,3721,157.51,0.04,2006,Furnished,13,6,19,8,4,,Yes,No,Gym,South,Broker,Ready_to_Move,19,,0,
165097,West Bengal,Kolkata,Locality_79,Apartment,1,2772,230.23,0.08,2017,Semi-furnished,10,4,8,3,5,,No,Yes,Gym,West,Owner,Under_Construction,8,,0,
220744,Telangana,Hyderabad,Locality_227,Apartment,4,961,293.77,0.31,2011,Unfurnished,21,8,14,1,8,,Yes,No,"Garden, Gym, Playground",South,Broker,Under_Construction,14,,0,
216965,Rajasthan,Jaipur,Locality_420,Villa,3,1841,173.37,0.09,2006,Semi-furnished,23,8,19,7,10,,Yes,No,"Gym, Garden, Pool, Playground, Clubhouse",East,Broker,Ready_to_Move,19,,0,
46878,Uttarakhand,Haridwar,Locality_66,Villa,2,827,432.63,0.52,2015,Unfurnished,10,11,10,9,1,,Yes,No,"Playground, Gym",West,Broker,Under_Construction,10,,0,
225171,West Bengal,Kolkata,Locality_182,Independent House,2,1034,220.22,0.21,1997,Semi-furnished,11,17,28,5,8,,No,No,Playground,East,Broker,Ready_to_Move,28,,0,
75120,Assam,Silchar,Locality_181,Apartment,1,3611,34.06,0.01,2006,Furnished,5,27,19,6,4,,Yes,Yes,"Gym, Clubhouse, Playground, Pool, Garden",West,Broker,Under_Construction,19,,0,
185294,Odisha,Bhubaneswar,Locality_52,Apartment,2,4183,239.34,0.06,2010,Unfurnished,23,12,15,9,10,,Yes,No,"Pool, Garden, Playground",West,Broker,Ready_to_Move,15,,0,
131414,Uttarakhand,Dehradun,Locality_381,Apartment,3,1555,100.98,0.06,2013,Semi-furnished,26,15,12,4,5,,Yes,Yes,Clubhouse,West,Builder,Under_Construction,12,,0,
39003,Kerala,Kochi,Locality_299,Apartment,2,4553,429.75,0.09,2021,Furnished,20,16,4,6,7,,No,No,"Pool, Garden, Gym",North,Owner,Under_Construction,4,,0,
101055,Jharkhand,Jamshedpur,Locality_365,Villa,1,2241,222.96,0.1,2021,Unfurnished,29,17,4,2,1,,Yes,Yes,"Clubhouse, Pool, Playground",North,Builder,Under_Construction,4,,0,
233906,Madhya Pradesh,Bhopal,Locality_6,Independent House,3,2922,322.72,0.11,2009,Semi-furnished,4,2,16,2,10,,No,Yes,"Pool, Gym, Playground",East,Builder,Ready_to_Move,16,,0,
42342,Uttarakhand,Dehradun,Locality_354,Apartment,4,1519,57.18,0.04,2015,Semi-furnished,16,15,10,8,1,,Yes,Yes,"Gym, Pool, Garden",West,Owner,Under_Construction,10,,0,
174375,Tamil Nadu,Coimbatore,Locality_384,Apartment,4,688,185.32,0.27,1993,Furnished,12,18,32,9,3,,No,No,"Clubhouse, Playground",East,Owner,Ready_to_Move,32,,0,
208103,Assam,Silchar,Locality_454,Villa,2,2522,401.28,0.16,2008,Furnished,6,5,17,3,8,,Yes,No,Garden,West,Builder,Under_Construction,17,,0,
179625,Gujarat,Surat,Locality_273,Villa,4,1161,68.97,0.06,2000,Furnished,17,29,25,2,7,,No,Yes,"Playground, Clubhouse, Garden",North,Owner,Ready_to_Move,25,,0,
239275,Bihar,Gaya,Locality_162,Villa,2,2424,462.97,0.19,2010,Semi-furnished,26,17,15,9,3,,No,No,Clubhouse,South,Builder,Ready_to_Move,15,,0,
59935,Karnataka,Bangalore,Locality_294,Independent House,5,532,342.17,0.64,2022,Semi-furnished,29,23,3,10,10,,No,Yes,"Gym, Clubhouse, Pool, Garden, Playground",East,Broker,Under_Construction,3,,0,
249968,Maharashtra,Mumbai,Locality_261,Independent House,1,3543,167.78,0.05,2004,Furnished,13,18,21,3,6,,Yes,Yes,"Garden, Playground",East,Owner,Ready_to_Move,21,,0,
220606,Kerala,Trivandrum,Locality_303,Villa,3,1691,188.68,0.11,1991,Semi-furnished,10,14,34,5,9,,No,Yes,Garden,North,Broker,Under_Construction,34,,0,
49637,Delhi,Dwarka,Locality_292,Apartment,2,3678,498.82,0.14,2022,Unfurnished,18,10,3,8,6,,Yes,No,"Pool, Clubhouse",West,Broker,Under_Construction,3,,0,
182181,Assam,Silchar,Locality_220,Apartment,2,3168,439.94,0.14,2010,Furnished,4,16,15,7,4,,No,No,"Pool, Gym",South,Broker,Under_Construction,15,,0,
29463,Bihar,Gaya,Locality_227,Apartment,3,3337,330.98,0.1,1999,Unfurnished,23,6,26,8,8,,Yes,Yes,Gym,East,Builder,Ready_to_Move,26,,0,
84918,Karnataka,Mangalore,Locality_489,Apartment,2,2373,392.47,0.17,2010,Semi-furnished,16,19,15,9,3,,Yes,Yes,"Garden, Pool, Playground",West,Broker,Ready_to_Move,15,,0,
53302,Karnataka,Mysore,Locality_106,Villa,4,4949,402.87,0.08,2018,Semi-furnished,29,7,7,4,3,,Yes,No,"Playground, Gym",East,Broker,Under_Construction,7,,0,
129322,Punjab,Ludhiana,Locality_302,Independent House,2,2076,496.42,0.24,1999,Unfurnished,19,20,26,10,8,,Yes,Yes,"Clubhouse, Garden, Gym, Pool, Playground",West,Broker,Under_Construction,26,,0,
35273,Bihar,Patna,Locality_360,Villa,4,2613,459.25,0.18,2008,Furnished,1,6,17,1,7,,Yes,No,Pool,West,Builder,Under_Construction,17,,0,
211450,Punjab,Ludhiana,Locality_107,Apartment,1,3375,452.77,0.13,2016,Semi-furnished,6,17,9,1,4,,No,Yes,"Clubhouse, Playground, Gym, Garden",East,Owner,Under_Construction,9,,0,
193770,Madhya Pradesh,Bhopal,Locality_38,Independent House,1,3104,312.57,0.1,2017,Furnished,24,4,8,5,6,,Yes,No,Clubhouse,South,Owner,Under_Construction,8,,0,
208647,Andhra Pradesh,Vijayawada,Locality_118,Villa,4,2617,314.86,0.12,1994,Furnished,20,13,31,2,10,,Yes,No,"Garden, Playground, Pool",South,Broker,Under_Construction,31,,0,
35956,Uttarakhand,Dehradun,Locality_359,Villa,3,3323,459.99,0.14,2004,Semi-furnished,29,27,21,4,4,,Yes,Yes,"Pool, Clubhouse",East,Owner,Under_Construction,21,,0,
110667,Uttarakhand,Dehradun,Locality_129,Apartment,2,1587,484.22,0.31,2015,Semi-furnished,26,16,10,9,7,,No,No,"Playground, Garden",South,Owner,Under_Construction,10,,0,
65704,Bihar,Gaya,Locality_382,Apartment,2,2600,198.67,0.08,1996,Furnished,28,23,29,9,6,,No,Yes,Playground,East,Broker,Under_Construction,29,,0,
194034,Haryana,Gurgaon,Locality_250,Independent House,1,4326,431.44,0.1,1999,Semi-furnished,19,21,26,3,1,,No,No,"Clubhouse, Gym",East,Owner,Under_Construction,26,,0,
45675,Jharkhand,Jamshedpur,Locality_187,Independent House,4,3782,314.26,0.08,1995,Furnished,6,13,30,8,8,,Yes,No,"Playground, Pool, Gym, Clubhouse, Garden",South,Broker,Under_Construction,30,,0,
130999,Uttar Pradesh,Noida,Locality_129,Apartment,2,2073,285.68,0.14,2002,Furnished,13,29,23,2,9,,Yes,Yes,Playground,North,Owner,Ready_to_Move,23,,0,
19769,Gujarat,Surat,Locality_194,Apartment,3,883,60.67,0.07,2015,Unfurnished,18,19,10,7,1,,No,Yes,"Garden, Playground",East,Owner,Ready_to_Move,10,,0,
163829,Rajasthan,Jodhpur,Locality_433,Villa,4,2608,123.96,0.05,2017,Unfurnished,17,17,8,6,3,,Yes,No,Clubhouse,North,Broker,Under_Construction,8,,0,
238437,Delhi,Dwarka,Locality_407,Independent House,1,3883,117.81,0.03,2010,Semi-furnished,6,4,15,8,9,,Yes,Yes,"Pool, Garden, Clubhouse",West,Owner,Under_Construction,15,,0,
57593,Odisha,Cuttack,Locality_143,Apartment,3,4050,26.66,0.01,1993,Semi-furnished,9,23,32,5,10,,No,Yes,"Garden, Clubhouse, Playground, Gym, Pool",North,Broker,Under_Construction,32,,0,
189751,Madhya Pradesh,Indore,Locality_463,Independent House,1,1556,399.96,0.26,1991,Unfurnished,27,5,34,7,5,,Yes,No,"Gym, Pool, Playground, Garden",North,Builder,Ready_to_Move,34,,0,
224248,Tamil Nadu,Chennai,Locality_494,Apartment,2,3576,269.26,0.08,2006,Unfurnished,4,9,19,10,10,,No,Yes,"Pool, Playground, Gym",South,Owner,Ready_to_Move,19,,0,
99431,Punjab,Amritsar,Locality_497,Apartment,3,2093,32.0,0.02,1993,Furnished,9,19,32,6,7,,Yes,Yes,"Pool, Clubhouse, Gym, Garden, Playground",East,Broker,Ready_to_Move,32,,0,
69147,Kerala,Trivandrum,Locality_22,Apartment,2,2648,62.08,0.02,2021,Unfurnished,29,4,4,10,5,,No,No,"Gym, Pool, Playground",West,Broker,Under_Construction,4,,0,
101952,Gujarat,Surat,Locality_23,Independent House,5,1717,215.4,0.13,1993,Unfurnished,18,27,32,1,5,,No,Yes,Clubhouse,East,Owner,Ready_to_Move,32,,0,
23103,Kerala,Kochi,Locality_398,Apartment,1,4680,336.63,0.07,2013,Furnished,4,5,12,8,7,,Yes,Yes,Pool,West,Owner,Ready_to_Move,12,,0,
